KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001101001,T001101002,T001101003,T001101004,T001101005,T001101006,T001101007,T001101008,T001101009,T001101010,T001101011,T001101012,T001101013,T001101014,T001101015,T001101016,T001101017,T001101018,T001101019,T001101020,T001101021,T001101022,T001101023,T001101024,T001101025,T001101026,T001101027,T001101028,T001101029,T001101030,T001101031,T001101032,T001101033,T001101034,T001101035,T001101036,T001101037,T001101038,T001101039,T001101040,T001101041,T001101042,T001101043,T001101044,T001101045,T001101046,T001101047,T001101048,T001101049,T001101050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
524072003,0,,,101,49,52,10,6,4,91,43,48,46,22,24,88,41,47,87,41,46,45,21,24,28,13,15,11,4,7,2,2,0,2,0,2,37,37,6,13,7,8,2,1,0,31,24,7,0,27,2,2,8
524072004,2,524072002,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524072013,0,,,9,5,4,0,0,0,9,5,4,6,4,2,9,5,4,9,5,4,3,1,2,2,1,1,0,0,0,0,0,0,0,0,0,4,4,2,0,1,1,0,0,0,2,2,0,0,2,0,1,0
524072022,2,524072031,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524072031,1,,524072022,45,19,26,3,2,1,49,20,29,17,7,10,47,20,27,47,20,27,32,13,19,15,5,10,6,0,6,0,0,0,0,0,0,15,15,1,7,6,2,1,1,0,17,12,5,0,16,0,1,6
524072032,0,,,39,22,17,5,2,3,34,20,14,13,8,5,34,20,14,34,20,14,21,12,9,11,8,3,4,3,1,0,0,0,0,0,0,13,13,1,6,2,1,2,1,0,12,8,4,1,12,0,1,5
524072034,0,,,33,16,17,0,0,0,33,16,17,17,8,9,32,16,16,32,16,16,16,8,8,6,2,4,2,0,2,0,0,0,0,0,0,12,12,1,6,1,3,1,0,0,11,7,4,0,10,0,1,4
524072041,0,,,20,10,10,5,3,2,15,7,8,8,4,4,14,7,7,14,7,7,7,3,4,4,1,3,1,0,1,0,0,0,0,0,0,6,6,1,2,1,1,0,0,1,5,4,1,1,4,0,1,1
524072042,0,,,11,4,7,1,0,1,10,4,6,4,1,3,9,4,5,9,4,5,6,3,3,1,1,0,0,0,0,0,0,0,0,0,0,4,4,2,0,1,0,0,1,0,2,1,1,0,4,0,2,0
524072043,0,,,13,8,5,1,0,1,12,8,4,3,2,1,11,7,4,11,7,4,9,6,3,5,4,1,2,2,0,1,1,0,0,0,0,7,7,3,3,0,1,0,0,0,4,4,0,0,6,0,3,2
524072044,0,,,47,25,22,0,0,0,47,25,22,19,11,8,45,24,21,45,24,21,28,14,14,16,7,9,9,3,6,2,1,1,0,0,0,17,17,2,6,6,1,1,1,0,15,9,6,0,15,0,2,3
524072051,1,,524072053,31,19,12,0,0,0,39,24,15,25,17,8,39,24,15,39,24,15,14,7,7,9,5,4,1,0,1,0,0,0,0,0,0,8,7,3,4,3,1,0,0,0,8,7,1,0,8,0,0,4
524072053,2,524072051,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524072054,0,,,10,5,5,0,0,0,10,5,5,6,4,2,10,5,5,10,5,5,4,1,3,2,1,1,0,0,0,0,0,0,0,0,0,5,5,2,1,2,0,0,0,0,3,2,1,0,3,0,1,0
524072063,0,,,8,4,4,0,0,0,8,4,4,6,2,4,8,4,4,8,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,1,1,0,0,0,0,2,2,0,0,2,0,2,0
524072064,0,,,33,18,15,1,0,1,32,18,14,16,11,5,31,17,14,31,17,14,16,7,9,11,5,6,1,0,1,0,0,0,0,0,0,14,14,3,8,1,0,1,1,0,10,8,2,0,12,0,2,2
524072071,0,,,94,48,46,6,5,1,88,43,45,48,27,21,86,43,43,85,42,43,40,16,24,22,7,15,8,3,5,1,1,0,1,0,1,35,35,5,13,9,6,1,0,1,30,22,8,1,25,0,3,6
524072072,0,,,30,13,17,3,0,3,27,13,14,12,7,5,25,12,13,25,12,13,15,6,9,8,3,5,3,2,1,0,0,0,0,0,0,10,10,1,4,1,2,2,0,0,9,5,4,0,10,0,1,2
524072073,0,,,14,7,7,0,0,0,14,7,7,6,3,3,13,6,7,13,6,7,8,4,4,5,3,2,1,1,0,0,0,0,0,0,0,6,6,2,2,1,0,1,0,0,4,2,2,0,6,0,2,1
524072074,1,,524072081;524072084,25,12,13,3,1,2,29,15,14,10,5,5,29,15,14,29,15,14,19,10,9,13,6,7,5,3,2,0,0,0,0,0,0,11,11,5,6,2,1,1,0,0,10,7,3,0,14,0,5,5
524072081,2,524072074,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524072084,2,524072074,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524072091,0,,,46,24,22,3,2,1,43,22,21,20,11,9,43,22,21,43,22,21,23,11,12,14,5,9,3,0,3,0,0,0,1,0,1,22,22,7,11,1,2,0,1,0,13,9,4,0,17,0,7,3
524072092,0,,,24,14,10,0,0,0,24,14,10,8,6,2,24,14,10,24,14,10,16,8,8,11,5,6,2,0,2,0,0,0,0,0,0,12,12,4,5,2,1,0,0,0,8,7,1,0,10,0,3,5
524072093,0,,,13,7,6,1,1,0,12,6,6,7,4,3,12,6,6,12,6,6,5,2,3,2,0,2,2,0,2,0,0,0,0,0,0,7,7,3,2,2,0,0,0,0,4,3,1,1,5,0,2,0
524072094,0,,,9,5,4,0,0,0,9,5,4,4,2,2,9,5,4,9,5,4,5,3,2,1,0,1,1,0,1,0,0,0,1,0,1,4,4,1,1,2,0,0,0,0,3,2,1,0,3,0,1,0
524072101,0,,,27,13,14,4,1,3,23,12,11,12,7,5,22,12,10,22,12,10,11,5,6,6,2,4,6,2,4,0,0,0,0,0,0,10,10,3,2,2,1,2,0,0,7,3,4,1,8,0,3,0
524072102,0,,,48,24,24,3,1,2,45,23,22,27,14,13,44,23,21,41,23,18,18,9,9,10,5,5,4,1,3,1,0,1,0,0,0,17,17,2,6,5,2,1,1,0,15,11,4,1,11,0,1,2
524072103,0,,,55,29,26,7,3,4,48,26,22,26,17,9,48,26,22,48,26,22,22,9,13,8,1,7,5,1,4,0,0,0,0,0,0,22,22,5,7,5,4,1,0,0,17,13,4,2,12,1,3,2
524072104,0,,,35,17,18,0,0,0,35,17,18,21,11,10,35,17,18,35,17,18,14,6,8,7,3,4,1,0,1,0,0,0,0,0,0,16,16,4,8,1,3,0,0,0,12,10,2,0,10,0,2,2
524072111,0,,,12,7,5,0,0,0,12,7,5,7,5,2,12,7,5,12,7,5,5,2,3,3,1,2,1,0,1,0,0,0,0,0,0,5,5,1,2,1,1,0,0,0,4,3,1,0,2,0,0,1
524072113,1,,524072211,54,27,27,5,2,3,51,27,24,23,13,10,50,27,23,50,27,23,28,14,14,15,7,8,6,4,2,0,0,0,3,2,1,22,22,6,11,3,3,0,0,1,18,15,3,0,16,1,2,9
524072124,2,524072231,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524072131,0,,,20,9,11,2,1,1,18,8,10,5,1,4,18,8,10,18,8,10,13,7,6,4,2,2,3,1,2,0,0,0,0,0,0,8,8,2,4,1,0,0,0,1,6,5,1,0,8,0,2,4
524072132,0,,,57,31,26,4,3,1,53,28,25,26,15,11,53,28,25,53,28,25,27,13,14,15,5,10,7,2,5,0,0,0,0,0,0,20,20,3,5,6,4,2,0,0,17,12,5,0,17,0,3,2
524072133,0,,,30,17,13,4,2,2,26,15,11,14,8,6,26,15,11,26,15,11,12,7,5,4,1,3,4,1,3,0,0,0,1,0,1,10,10,1,4,2,2,0,0,1,9,7,2,1,8,0,1,1
524072134,0,,,22,10,12,3,1,2,19,9,10,13,7,6,18,9,9,18,9,9,6,2,4,3,1,2,3,1,2,0,0,0,0,0,0,7,7,0,4,1,1,0,0,1,7,6,1,1,4,0,0,1
524072141,2,524072143,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524072142,0,,,38,20,18,4,2,2,34,18,16,15,10,5,34,18,16,34,18,16,19,8,11,10,3,7,6,2,4,1,0,1,0,0,0,16,16,6,4,2,2,2,0,0,10,5,5,1,11,1,3,2
524072143,1,,524072141,9,4,5,2,1,1,10,5,5,5,2,3,10,5,5,10,5,5,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,1,0,0,0,4,3,1,1,4,0,1,1
524072144,0,,,11,4,7,0,0,0,11,4,7,4,1,3,11,4,7,11,4,7,7,3,4,2,1,1,1,0,1,1,0,1,0,0,0,5,5,1,2,2,0,0,0,0,4,3,1,0,4,0,1,1
524072151,0,,,35,18,17,2,1,1,33,17,16,17,11,6,32,16,16,32,16,16,16,6,10,9,3,6,3,1,2,0,0,0,0,0,0,14,14,4,3,4,2,1,0,0,10,8,2,1,11,0,2,1
524072152,0,,,43,20,23,2,0,2,41,20,21,24,12,12,40,19,21,39,19,20,17,8,9,7,3,4,2,0,2,0,0,0,0,0,0,19,19,6,7,3,1,2,0,0,12,11,1,0,11,0,2,4
524072153,0,,,32,17,15,3,2,1,29,15,14,14,8,6,29,15,14,29,15,14,15,7,8,11,4,7,2,1,1,0,0,0,0,0,0,14,14,4,5,3,1,1,0,0,10,9,1,0,10,0,3,2
524072154,0,,,16,8,8,0,0,0,16,8,8,6,4,2,16,8,8,16,8,8,10,4,6,7,4,3,3,2,1,0,0,0,1,1,0,7,7,2,3,0,2,0,0,0,5,3,2,0,7,0,2,2
524072161,0,,,36,20,16,4,3,1,32,17,15,23,12,11,32,17,15,31,16,15,9,5,4,5,3,2,1,0,1,0,0,0,0,0,0,16,16,4,6,5,0,1,0,0,12,10,2,0,8,0,3,2
524072162,0,,,45,25,20,2,0,2,43,25,18,19,10,9,43,25,18,42,24,18,24,15,9,15,8,7,5,3,2,0,0,0,1,0,1,22,22,9,6,6,0,0,1,0,12,10,2,1,17,0,8,3
524072163,0,,,43,23,20,3,2,1,40,21,19,16,10,6,40,21,19,40,21,19,24,11,13,13,5,8,5,2,3,0,0,0,2,0,2,18,18,4,6,6,1,1,0,0,14,9,5,0,14,0,4,2
524072164,0,,,26,13,13,5,3,2,21,10,11,10,4,6,21,10,11,21,10,11,11,6,5,7,4,3,4,3,1,0,0,0,0,0,0,10,10,2,5,0,2,0,1,0,8,6,2,0,8,0,1,3
524072171,0,,,82,40,42,4,2,2,78,38,40,40,20,20,78,38,40,78,38,40,38,18,20,20,9,11,7,3,4,1,0,1,1,0,1,34,34,8,15,5,3,2,0,1,26,19,7,0,25,0,6,6
524072172,0,,,52,23,29,6,2,4,46,21,25,27,12,15,46,21,25,46,21,25,19,9,10,7,2,5,2,0,2,0,0,0,0,0,0,16,16,2,4,3,5,0,1,1,14,7,7,1,12,0,1,1
524072173,0,,,149,70,79,15,3,12,134,67,67,67,38,29,132,66,66,129,64,65,67,29,38,47,18,29,11,5,6,0,0,0,1,1,0,61,61,14,27,8,6,4,1,1,47,40,7,0,46,0,14,14
524072174,0,,,98,47,51,6,4,2,92,43,49,55,29,26,91,42,49,89,42,47,37,14,23,21,8,13,4,3,1,0,0,0,1,0,1,47,47,20,14,4,7,2,0,0,27,22,5,1,30,0,15,6
524072183,0,,,20,11,9,1,1,0,19,10,9,8,4,4,19,10,9,19,10,9,11,6,5,3,1,2,0,0,0,0,0,0,0,0,0,11,11,5,4,1,1,0,0,0,6,6,0,1,8,0,3,2
524072184,1,,524072291;524072292,27,15,12,2,2,0,29,16,13,11,7,4,28,16,12,28,16,12,18,9,9,9,5,4,1,1,0,0,0,0,0,0,0,11,11,4,7,2,0,0,0,1,10,9,1,0,11,0,2,4
524072192,0,,,26,11,15,0,0,0,26,11,15,7,4,3,26,11,15,26,11,15,19,7,12,9,3,6,7,2,5,0,0,0,0,0,0,13,13,6,3,2,2,0,0,0,7,4,3,0,12,0,5,1
524072194,0,,,35,12,23,6,2,4,29,10,19,22,7,15,28,10,18,27,10,17,7,3,4,5,2,3,4,1,3,0,0,0,0,0,0,14,14,3,6,2,1,2,0,0,11,11,0,1,4,0,1,2
524072201,0,,,103,57,46,9,4,5,94,53,41,52,32,20,91,50,41,88,49,39,42,21,21,16,9,7,5,2,3,0,0,0,0,0,0,38,38,8,10,12,4,2,1,1,30,23,7,2,26,0,6,8
524072202,0,,,50,28,22,0,0,0,50,28,22,29,20,9,50,28,22,50,28,22,21,8,13,10,2,8,8,2,6,0,0,0,13,13,0,32,32,19,10,1,2,0,0,0,13,12,1,0,16,8,6,3
524072203,0,,,10,6,4,0,0,0,10,6,4,7,4,3,10,6,4,10,6,4,3,2,1,1,0,1,1,0,1,0,0,0,0,0,0,6,6,3,2,1,0,0,0,0,3,3,0,0,3,2,1,1
524072211,2,524072113,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524072222,0,,,15,9,6,0,0,0,15,9,6,6,5,1,15,9,6,15,9,6,9,4,5,5,2,3,3,1,2,0,0,0,0,0,0,6,6,2,1,2,0,1,0,0,4,3,1,0,6,0,2,1
524072224,0,,,35,18,17,3,0,3,32,18,14,15,9,6,32,18,14,32,18,14,17,9,8,6,3,3,3,1,2,0,0,0,0,0,0,13,13,3,5,2,1,0,2,0,9,6,3,0,10,0,2,3
524072231,1,,524072124,52,25,27,3,2,1,52,25,27,21,9,12,49,25,24,49,25,24,31,16,15,13,8,5,5,4,1,1,1,0,2,1,1,20,20,2,12,3,3,0,0,1,19,12,7,0,18,0,2,9
524072233,1,,524072234,55,30,25,7,4,3,52,28,24,27,16,11,50,26,24,50,26,24,25,12,13,11,5,6,3,0,3,0,0,0,0,0,0,17,17,1,8,4,2,3,0,1,18,11,7,3,14,0,0,5
524072234,2,524072233,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524072241,2,524072341,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524072243,2,524072341,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524072254,2,524072361,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524072262,0,,,42,24,18,5,4,1,37,20,17,14,10,4,37,20,17,37,20,17,23,10,13,12,5,7,5,1,4,0,0,0,0,0,0,15,15,2,6,4,2,0,0,1,13,10,3,2,12,0,1,6
524072263,0,,,27,11,16,2,2,0,25,9,16,10,4,6,25,9,16,25,9,16,15,5,10,4,0,4,3,0,3,0,0,0,0,0,0,10,10,3,1,3,2,1,0,0,7,3,4,1,7,0,1,1
524072264,0,,,16,9,7,0,0,0,16,9,7,9,4,5,16,9,7,16,9,7,7,5,2,3,2,1,2,1,1,0,0,0,0,0,0,7,7,2,2,2,1,0,0,0,4,3,1,0,5,0,2,1
524072271,2,524072273,,9,3,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524072272,0,,,15,9,6,0,0,0,15,9,6,9,5,4,15,9,6,15,9,6,6,4,2,4,3,1,1,1,0,0,0,0,0,0,0,6,6,2,2,0,1,1,0,0,4,3,1,0,4,0,2,1
524072273,1,,524072271,23,9,14,5,1,4,27,11,16,11,5,6,27,11,16,26,11,15,16,6,10,3,1,2,1,0,1,0,0,0,0,0,0,8,8,5,3,0,1,1,2,0,7,3,4,0,11,0,4,1
524072274,0,,,48,23,25,5,1,4,43,22,21,22,13,9,42,22,20,40,20,20,21,9,12,13,4,9,6,1,5,2,1,1,0,0,0,19,19,8,4,2,2,1,1,1,11,7,4,2,15,0,6,2
524072281,0,,,24,11,13,2,1,1,22,10,12,8,3,5,22,10,12,22,10,12,14,7,7,6,3,3,3,1,2,0,0,0,1,1,0,10,10,2,5,1,1,1,0,0,8,6,2,0,9,0,2,5
524072282,1,,524072283,53,27,26,9,3,6,48,27,21,21,11,10,47,27,20,47,27,20,27,16,11,12,8,4,6,4,2,0,0,0,1,0,1,18,18,4,7,4,2,1,0,2,16,11,5,1,16,0,4,4
524072283,2,524072282,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524072291,2,524072184,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524072292,2,524072184,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524072301,0,,,23,10,13,4,1,3,19,9,10,9,5,4,19,9,10,19,9,10,10,4,6,6,2,4,1,1,0,0,0,0,0,0,0,10,10,4,2,2,1,1,0,0,6,5,1,1,7,0,3,1
524072303,0,,,52,22,30,5,2,3,47,20,27,18,5,13,46,20,26,46,20,26,29,15,14,19,7,12,3,0,3,1,0,1,0,0,0,24,24,8,8,6,0,2,0,0,16,14,2,1,21,0,7,6
524072304,0,,,53,27,26,5,4,1,48,23,25,24,13,11,47,23,24,47,23,24,24,10,14,13,4,9,7,2,5,1,0,1,0,0,0,19,19,6,5,2,2,2,1,1,13,6,7,1,13,0,3,2
524072312,2,524072314,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524072313,2,524072314,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524072314,1,,524072312;524072313,49,26,23,4,2,2,50,27,23,24,13,11,49,27,22,49,27,22,26,14,12,14,7,7,1,1,0,0,0,0,1,0,1,16,16,4,7,2,2,2,2,0,15,10,5,1,16,0,2,5
524072321,0,,,27,11,16,2,2,0,25,9,16,11,4,7,25,9,16,25,9,16,14,5,9,7,2,5,4,0,4,0,0,0,0,0,0,9,9,1,3,2,2,0,1,0,8,5,3,0,8,0,1,2
524072322,0,,,17,10,7,0,0,0,17,10,7,8,5,3,17,10,7,17,10,7,9,5,4,6,4,2,3,2,1,1,1,0,0,0,0,7,7,1,2,4,0,0,0,0,6,6,0,0,5,0,1,1
524072323,0,,,71,35,36,9,6,3,62,29,33,38,17,21,60,29,31,60,29,31,24,12,12,14,6,8,2,1,1,0,0,0,1,0,1,30,30,9,11,4,2,4,0,0,21,17,4,0,17,0,4,8
524072324,0,,,150,79,71,12,6,6,138,73,65,77,43,34,136,72,64,132,69,63,61,30,31,29,11,18,17,4,13,4,2,2,1,1,0,65,65,20,24,10,5,5,0,1,44,34,10,4,41,1,12,9
524072331,1,,524072332,51,25,26,2,1,1,56,28,28,33,18,15,54,27,27,54,27,27,23,10,13,8,3,5,3,1,2,0,0,0,0,0,0,19,19,2,9,7,3,1,0,0,20,15,5,0,14,0,1,4
524072332,2,524072331,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524072333,0,,,125,62,63,7,5,2,118,57,61,52,26,26,115,57,58,112,57,55,66,31,35,36,19,17,10,5,5,1,1,0,0,0,0,48,48,12,18,5,6,4,3,0,36,23,13,0,40,0,10,11
524072334,0,,,56,30,26,2,2,0,54,28,26,32,19,13,53,28,25,53,28,25,22,9,13,7,2,5,4,0,4,1,0,1,0,0,0,25,25,8,8,6,1,2,0,0,17,14,3,0,17,0,6,4
524072341,1,,524072241;524072243,35,18,17,2,1,1,40,22,18,22,13,9,38,21,17,38,21,17,18,9,9,9,3,6,2,0,2,0,0,0,0,0,0,16,16,7,6,5,2,0,0,0,13,13,0,0,13,0,5,3
524072342,0,,,20,13,7,0,0,0,20,13,7,12,7,5,20,13,7,19,13,6,8,6,2,1,1,0,1,1,0,1,1,0,1,0,1,8,8,1,3,3,1,0,0,0,7,5,2,0,6,0,1,2
524072343,0,,,160,87,73,10,6,4,150,81,69,87,48,39,146,79,67,144,79,65,63,33,30,24,12,12,7,3,4,0,0,0,0,0,0,69,68,25,20,11,7,2,2,1,43,35,8,3,44,5,14,7
524072344,0,,,397,194,203,40,16,24,357,178,179,197,98,99,352,174,178,351,173,178,160,80,80,92,41,51,29,12,17,2,0,2,0,0,0,165,165,36,66,33,21,8,1,0,127,106,21,13,106,0,23,34
524072351,0,,,18,8,10,4,0,4,14,8,6,9,5,4,13,7,6,13,7,6,5,3,2,2,1,1,2,1,1,0,0,0,1,0,1,6,6,1,2,1,0,2,0,0,5,3,2,2,4,0,1,1
524072353,0,,,236,117,119,22,8,14,214,109,105,118,62,56,207,105,102,203,103,100,96,47,49,53,22,31,16,7,9,1,0,1,2,0,2,96,96,27,33,14,13,6,2,1,69,53,16,3,61,0,18,21
524072354,0,,,106,52,54,7,4,3,99,48,51,43,20,23,99,48,51,97,47,50,56,28,28,24,10,14,7,2,5,1,0,1,0,0,0,42,42,10,17,6,3,4,2,0,31,21,10,1,36,0,7,11
524072361,1,,524072254,57,32,25,2,1,1,56,31,25,30,18,12,55,30,25,54,29,25,26,13,13,11,4,7,2,1,1,0,0,0,0,0,0,22,22,7,7,4,3,1,0,1,16,11,5,1,18,0,5,5
524072362,0,,,19,9,10,0,0,0,19,9,10,9,4,5,19,9,10,19,9,10,10,5,5,6,4,2,1,1,0,1,1,0,1,0,1,6,6,0,2,2,1,1,0,0,6,3,3,0,5,0,0,1
524072363,0,,,93,44,49,2,1,1,91,43,48,46,25,21,91,43,48,90,43,47,45,18,27,22,8,14,10,4,6,0,0,0,0,0,0,38,38,9,11,12,4,2,0,0,29,22,7,0,30,0,7,5
524072364,0,,,37,19,18,4,2,2,33,17,16,10,5,5,33,17,16,33,17,16,23,12,11,11,5,6,2,1,1,0,0,0,0,0,0,15,15,5,5,2,0,2,1,0,10,7,3,0,15,0,5,5
524072371,0,,,50,24,26,3,1,2,47,23,24,26,13,13,46,23,23,44,22,22,21,10,11,14,7,7,2,1,1,1,0,1,0,0,0,18,18,1,9,5,1,1,0,1,17,13,4,0,12,0,1,7
524072372,0,,,32,15,17,3,1,2,29,14,15,14,7,7,29,14,15,29,14,15,15,7,8,7,3,4,2,1,1,0,0,0,0,0,0,14,14,4,6,3,0,0,0,1,10,6,4,1,11,0,3,2
524072373,0,,,28,13,15,3,2,1,25,11,14,13,6,7,24,11,13,24,11,13,12,5,7,6,2,4,2,1,1,0,0,0,0,0,0,13,13,3,8,0,1,1,0,0,10,7,3,1,7,0,1,4
524072384,2,524072393,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
